period,node_idx,pos_x,pos_y,exact_betweenness,pagerank,degree,removal_impact,stability_rate,is_top20,betweenness_percentile,pagerank_percentile,removal_impact_percentile,network_criticality,geometry_wkt
海西期,2818,15470249.27,5087324.717,0.007064295537095,0.0002110205599483,4,0.0,0.0,False,0.5181994998610725,0.4711030841900528,0.0,0.5040705751597665,"POLYGON ((15468749.27 5088824.717, 15471749.27 5088824.717, 15471749.27 5085824.717, 15468749.27 5085824.717, 15468749.27 5088824.717))"
海西期,2819,15470249.27,5084324.717,0.0035377470264417,0.0002110205599483,4,0.0,0.0,False,0.243400944706863,0.4711030841900528,0.0,0.3117115865518199,"POLYGON ((15468749.27 5085824.717, 15471749.27 5085824.717, 15471749.27 5082824.717, 15468749.27 5082824.717, 15468749.27 5085824.717))"
海西期,2820,15470249.27,5081324.717,0.0088263002485559,0.0002110205599483,4,0.0,0.0,False,0.6304529035843289,0.4711030841900528,0.0,0.582647957766046,"POLYGON ((15468749.27 5082824.717, 15471749.27 5082824.717, 15471749.27 5079824.717, 15468749.27 5079824.717, 15468749.27 5082824.717))"
海西期,2821,15470249.27,5078324.717,0.0131981786032075,0.0002110205599483,4,0.0,1.0,True,0.8091136426785218,0.4711030841900528,0.0,0.707710475131981,"POLYGON ((15468749.27 5079824.717, 15471749.27 5079824.717, 15471749.27 5076824.717, 15468749.27 5076824.717, 15468749.27 5079824.717))"
海西期,2822,15470249.27,5075324.717,0.0011020690766846,0.0002110205599483,4,0.0,0.0,False,0.0594609613781606,0.4711030841900528,0.0,0.1829535982217282,"POLYGON ((15468749.27 5076824.717, 15471749.27 5076824.717, 15471749.27 5073824.717, 15468749.27 5073824.717, 15468749.27 5076824.717))"
海西期,2823,15470249.27,5072324.717,0.0096007078782703,0.0002110205599483,4,0.0,0.0,False,0.675743262017227,0.4711030841900528,0.0,0.6143512086690748,"POLYGON ((15468749.27 5073824.717, 15471749.27 5073824.717, 15471749.27 5070824.717, 15468749.27 5070824.717, 15468749.27 5073824.717))"
海西期,2824,15470249.27,5069324.717,0.0073367213573445,0.0002110205599483,4,0.0,0.0,False,0.5359822172825784,0.4711030841900528,0.0,0.5165184773548208,"POLYGON ((15468749.27 5070824.717, 15471749.27 5070824.717, 15471749.27 5067824.717, 15468749.27 5067824.717, 15468749.27 5070824.717))"
海西期,2825,15470249.27,5066324.717,0.0051859538387407,0.0002110205599483,4,0.0,0.0,False,0.3845512642400667,0.4711030841900528,0.0,0.4105168102250625,"POLYGON ((15468749.27 5067824.717, 15471749.27 5067824.717, 15471749.27 5064824.717, 15468749.27 5064824.717, 15468749.27 5067824.717))"
海西期,2826,15470249.27,5063324.717,0.0049066473646198,0.0002110205599483,4,0.0,0.0,False,0.3634342873020283,0.4711030841900528,0.0,0.3957349263684356,"POLYGON ((15468749.27 5064824.717, 15471749.27 5064824.717, 15471749.27 5061824.717, 15468749.27 5061824.717, 15468749.27 5064824.717))"
海西期,2827,15470249.27,5060324.717,0.004500722777717,0.0002110205599483,4,0.0,0.0,False,0.3278688524590163,0.4711030841900528,0.0,0.3708391219783273,"POLYGON ((15468749.27 5061824.717, 15471749.27 5061824.717, 15471749.27 5058824.717, 15468749.27 5058824.717, 15468749.27 5061824.717))"
