centroid_x,centroid_y,period_count,supporting_periods,node_ids_json,network_criticality,removal_impact,period_persistence,parameter_stability,total_score,any_top20,ambiguous_match_count,match_id,target_cluster,target_id,geometry_wkt
15383438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 800, ""海西期"": 1065}",0.7531888109508877,0.0,0.5,0.5,0.4636160838328107,True,0,M02638,14,T017,"POLYGON ((15382126.94 5040944.148, 15385126.94 5040944.148, 15385126.94 5037944.148, 15382126.94 5037944.148, 15382126.94 5040944.148))"
15401438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1094, ""海西期"": 1431}",0.6785760843580788,0.0,0.5,0.5,0.4375016295253276,True,0,M02644,17,T020,"POLYGON ((15400126.94 5040944.148, 15403126.94 5040944.148, 15403126.94 5037944.148, 15400126.94 5037944.148, 15400126.94 5040944.148))"
15404438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1143, ""海西期"": 1492}",0.7307133739560666,0.0,0.5,0.5,0.4557496808846233,True,0,M02645,17,T020,"POLYGON ((15403126.94 5040944.148, 15406126.94 5040944.148, 15406126.94 5037944.148, 15403126.94 5037944.148, 15403126.94 5040944.148))"
15407438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1192, ""海西期"": 1553}",0.7574777703596903,0.0,0.5,1.0,0.5401172196258915,True,0,M02646,17,T020,"POLYGON ((15406126.94 5040944.148, 15409126.94 5040944.148, 15409126.94 5037944.148, 15406126.94 5037944.148, 15406126.94 5040944.148))"
15410438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1241, ""海西期"": 1614}",0.7449834893668498,0.0,0.5,0.5,0.4607442212783974,True,0,M02647,17,T020,"POLYGON ((15409126.94 5040944.148, 15412126.94 5040944.148, 15412126.94 5037944.148, 15409126.94 5037944.148, 15409126.94 5040944.148))"
15413438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1290, ""海西期"": 1675}",0.7187039812049474,0.0,0.5,0.5,0.4515463934217316,True,0,M02648,17,T020,"POLYGON ((15412126.94 5040944.148, 15415126.94 5040944.148, 15415126.94 5037944.148, 15412126.94 5037944.148, 15412126.94 5040944.148))"
15416438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1339, ""海西期"": 1736}",0.7043991861525762,0.0,0.5,0.5,0.4465397151534017,True,0,M02649,22,T026,"POLYGON ((15415126.94 5040944.148, 15418126.94 5040944.148, 15418126.94 5037944.148, 15415126.94 5037944.148, 15415126.94 5040944.148))"
15419438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1388, ""海西期"": 1797}",0.6922038603833045,0.0,0.5,0.5,0.44227135113415655,True,0,M02650,22,T026,"POLYGON ((15418126.94 5040944.148, 15421126.94 5040944.148, 15421126.94 5037944.148, 15418126.94 5037944.148, 15418126.94 5040944.148))"
15422438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1437, ""海西期"": 1858}",0.6834383720584356,0.0,0.5,0.5,0.43920343022045244,True,0,M02651,21,T025,"POLYGON ((15421126.94 5040944.148, 15424126.94 5040944.148, 15424126.94 5037944.148, 15421126.94 5037944.148, 15421126.94 5040944.148))"
15425438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1486, ""海西期"": 1919}",0.6887290020788883,0.0,0.5,0.5,0.44105515072761087,True,0,M02652,21,T025,"POLYGON ((15424126.94 5040944.148, 15427126.94 5040944.148, 15427126.94 5037944.148, 15424126.94 5037944.148, 15424126.94 5040944.148))"
15428438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1535, ""海西期"": 1980}",0.6862377433680656,0.0,0.5,0.5,0.44018321017882295,True,0,M02653,16,T019,"POLYGON ((15427126.94 5040944.148, 15430126.94 5040944.148, 15430126.94 5037944.148, 15427126.94 5037944.148, 15427126.94 5040944.148))"
15431438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1584, ""海西期"": 2041}",0.6961793798989595,0.0,0.5,0.5,0.44366278296463585,True,0,M02654,16,T019,"POLYGON ((15430126.94 5040944.148, 15433126.94 5040944.148, 15433126.94 5037944.148, 15430126.94 5037944.148, 15430126.94 5040944.148))"
15434438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1633, ""海西期"": 2102}",0.690237427212297,0.0,0.5,0.5,0.4415830995243039,True,0,M02655,16,T019,"POLYGON ((15433126.94 5040944.148, 15436126.94 5040944.148, 15436126.94 5037944.148, 15433126.94 5037944.148, 15433126.94 5040944.148))"
15437438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1682, ""海西期"": 2163}",0.6948264560500206,0.0,0.5,0.5,0.44318925961750716,True,0,M02656,16,T019,"POLYGON ((15436126.94 5040944.148, 15439126.94 5040944.148, 15439126.94 5037944.148, 15436126.94 5037944.148, 15436126.94 5040944.148))"
15440438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1731, ""海西期"": 2224}",0.707859211598241,0.0,0.5,0.5,0.4477507240593843,True,0,M02657,18,T022,"POLYGON ((15439126.94 5040944.148, 15442126.94 5040944.148, 15442126.94 5037944.148, 15439126.94 5037944.148, 15439126.94 5040944.148))"
15443438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1780, ""海西期"": 2285}",0.7235568677976447,0.0,0.5,0.6666666666666666,0.4782449037291756,True,0,M02658,18,T022,"POLYGON ((15442126.94 5040944.148, 15445126.94 5040944.148, 15445126.94 5037944.148, 15442126.94 5037944.148, 15442126.94 5040944.148))"
15446438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1829, ""海西期"": 2346}",0.7710361174639054,0.0,0.5,1.0,0.5448626411123669,True,0,M02659,18,T022,"POLYGON ((15445126.94 5040944.148, 15448126.94 5040944.148, 15448126.94 5037944.148, 15445126.94 5037944.148, 15445126.94 5040944.148))"
15449438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1878, ""海西期"": 2407}",0.7215859429863111,0.0,0.5,1.0,0.5275550800452089,True,0,M02660,18,T022,"POLYGON ((15448126.94 5040944.148, 15451126.94 5040944.148, 15451126.94 5037944.148, 15448126.94 5037944.148, 15448126.94 5040944.148))"
15452438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1927, ""海西期"": 2468}",0.7260510164785997,0.0,0.5,0.5,0.4541178557675099,True,0,M02661,15,T018,"POLYGON ((15451126.94 5040944.148, 15454126.94 5040944.148, 15454126.94 5037944.148, 15451126.94 5037944.148, 15451126.94 5040944.148))"
15455438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 1976, ""海西期"": 2529}",0.744725585646727,0.0,0.5,0.5,0.4606539549763544,True,0,M02662,15,T018,"POLYGON ((15454126.94 5040944.148, 15457126.94 5040944.148, 15457126.94 5037944.148, 15454126.94 5037944.148, 15454126.94 5040944.148))"
15464438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 2123, ""海西期"": 2712}",0.7006870369270535,0.0,0.5,0.5,0.44524046292446867,True,0,M02665,20,T024,"POLYGON ((15463126.94 5040944.148, 15466126.94 5040944.148, 15466126.94 5037944.148, 15463126.94 5037944.148, 15463126.94 5040944.148))"
15485438.105,5039384.4325,2,喜山期|海西期,"{""喜山期"": 2466, ""海西期"": 3139}",0.6928416384907015,0.0,0.5,0.5,0.44249457347174553,True,0,M02672,55,T021,"POLYGON ((15484126.94 5040944.148, 15487126.94 5040944.148, 15487126.94 5037944.148, 15484126.94 5037944.148, 15484126.94 5040944.148))"
15371438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 605, ""海西期"": 822}",0.6820124677589261,0.0,0.5,0.5,0.4387043637156241,True,0,M02750,19,T023,"POLYGON ((15370126.94 5037944.148, 15373126.94 5037944.148, 15373126.94 5034944.148, 15370126.94 5034944.148, 15370126.94 5037944.148))"
15374438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 654, ""海西期"": 883}",0.7045415607052402,0.0,0.5,0.5,0.44658954624683406,True,0,M02751,19,T023,"POLYGON ((15373126.94 5037944.148, 15376126.94 5037944.148, 15376126.94 5034944.148, 15373126.94 5034944.148, 15373126.94 5037944.148))"
15383438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 801, ""海西期"": 1066}",0.7572960852494433,0.0,0.5,0.5,0.46505362983730514,True,0,M02754,14,T017,"POLYGON ((15382126.94 5037944.148, 15385126.94 5037944.148, 15385126.94 5034944.148, 15382126.94 5034944.148, 15382126.94 5037944.148))"
15401438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1095, ""海西期"": 1432}",0.6952754808069672,0.0,0.5,0.5,0.44334641828243854,True,0,M02760,17,T020,"POLYGON ((15400126.94 5037944.148, 15403126.94 5037944.148, 15403126.94 5034944.148, 15400126.94 5034944.148, 15400126.94 5037944.148))"
15404438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1144, ""海西期"": 1493}",0.7367564755973608,0.0,0.5,0.5,0.45786476645907626,True,0,M02761,17,T020,"POLYGON ((15403126.94 5037944.148, 15406126.94 5037944.148, 15406126.94 5034944.148, 15403126.94 5034944.148, 15403126.94 5037944.148))"
15407438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1193, ""海西期"": 1554}",0.7630215687275188,0.0,0.5,1.0,0.5420575490546315,True,0,M02762,17,T020,"POLYGON ((15406126.94 5037944.148, 15409126.94 5037944.148, 15409126.94 5034944.148, 15406126.94 5034944.148, 15406126.94 5037944.148))"
15410438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1242, ""海西期"": 1615}",0.7572374850116996,0.0,0.5,1.0,0.5400331197540948,True,0,M02763,17,T020,"POLYGON ((15409126.94 5037944.148, 15412126.94 5037944.148, 15412126.94 5034944.148, 15409126.94 5034944.148, 15409126.94 5037944.148))"
15413438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1291, ""海西期"": 1676}",0.7377634735033511,0.0,0.5,0.5,0.4582172157261729,True,0,M02764,22,T026,"POLYGON ((15412126.94 5037944.148, 15415126.94 5037944.148, 15415126.94 5034944.148, 15412126.94 5034944.148, 15412126.94 5037944.148))"
15416438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1340, ""海西期"": 1737}",0.7321569314466254,0.0,0.5,0.5,0.4562549260063189,True,0,M02765,22,T026,"POLYGON ((15415126.94 5037944.148, 15418126.94 5037944.148, 15418126.94 5034944.148, 15415126.94 5034944.148, 15415126.94 5037944.148))"
15419438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1389, ""海西期"": 1798}",0.7260602434916729,0.0,0.5,0.5,0.4541210852220855,True,0,M02766,21,T025,"POLYGON ((15418126.94 5037944.148, 15421126.94 5037944.148, 15421126.94 5034944.148, 15418126.94 5034944.148, 15418126.94 5037944.148))"
15422438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1438, ""海西期"": 1859}",0.7213642161212184,0.0,0.5,0.5,0.4524774756424264,True,0,M02767,21,T025,"POLYGON ((15421126.94 5037944.148, 15424126.94 5037944.148, 15424126.94 5034944.148, 15421126.94 5034944.148, 15421126.94 5037944.148))"
15425438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1487, ""海西期"": 1920}",0.7230004963187948,0.0,0.5,0.5,0.4530501737115782,True,0,M02768,21,T025,"POLYGON ((15424126.94 5037944.148, 15427126.94 5037944.148, 15427126.94 5034944.148, 15424126.94 5034944.148, 15424126.94 5037944.148))"
15428438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1536, ""海西期"": 1981}",0.7179376864739548,0.0,0.5,0.5,0.45127819026588417,True,0,M02769,21,T025,"POLYGON ((15427126.94 5037944.148, 15430126.94 5037944.148, 15430126.94 5034944.148, 15427126.94 5034944.148, 15427126.94 5037944.148))"
15431438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1585, ""海西期"": 2042}",0.7197665152839627,0.0,0.5,0.5,0.45191828034938697,True,0,M02770,16,T019,"POLYGON ((15430126.94 5037944.148, 15433126.94 5037944.148, 15433126.94 5034944.148, 15430126.94 5034944.148, 15430126.94 5037944.148))"
15434438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1634, ""海西期"": 2103}",0.709102421038903,0.0,0.5,0.5,0.44818584736361605,True,0,M02771,16,T019,"POLYGON ((15433126.94 5037944.148, 15436126.94 5037944.148, 15436126.94 5034944.148, 15433126.94 5034944.148, 15433126.94 5037944.148))"
15437438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1683, ""海西期"": 2164}",0.7018531572849084,0.0,0.5,0.5,0.4456486050497179,True,0,M02772,16,T019,"POLYGON ((15436126.94 5037944.148, 15439126.94 5037944.148, 15439126.94 5034944.148, 15436126.94 5034944.148, 15436126.94 5037944.148))"
15440438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1732, ""海西期"": 2225}",0.7046205648284964,0.0,0.5,0.5,0.4466171976899737,True,0,M02773,16,T019,"POLYGON ((15439126.94 5037944.148, 15442126.94 5037944.148, 15442126.94 5034944.148, 15439126.94 5034944.148, 15439126.94 5037944.148))"
15443438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1781, ""海西期"": 2286}",0.7105952472973804,0.0,0.5,0.5,0.44870833655408315,True,0,M02774,18,T022,"POLYGON ((15442126.94 5037944.148, 15445126.94 5037944.148, 15445126.94 5034944.148, 15442126.94 5034944.148, 15442126.94 5037944.148))"
15446438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1830, ""海西期"": 2347}",0.7783904298912645,0.0,0.5,1.0,0.5474366504619426,True,0,M02775,18,T022,"POLYGON ((15445126.94 5037944.148, 15448126.94 5037944.148, 15448126.94 5034944.148, 15445126.94 5034944.148, 15445126.94 5037944.148))"
15449438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1879, ""海西期"": 2408}",0.6939305304900802,0.0,0.5,0.5,0.4428756856715281,True,0,M02776,18,T022,"POLYGON ((15448126.94 5037944.148, 15451126.94 5037944.148, 15451126.94 5034944.148, 15448126.94 5034944.148, 15448126.94 5037944.148))"
15452438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1928, ""海西期"": 2469}",0.7073705977323732,0.0,0.5,0.6666666666666666,0.4725797092063306,True,0,M02777,18,T022,"POLYGON ((15451126.94 5037944.148, 15454126.94 5037944.148, 15454126.94 5034944.148, 15451126.94 5034944.148, 15451126.94 5037944.148))"
15455438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 1977, ""海西期"": 2530}",0.7523755455005154,0.0,0.5,0.5,0.4633314409251804,True,0,M02778,15,T018,"POLYGON ((15454126.94 5037944.148, 15457126.94 5037944.148, 15457126.94 5034944.148, 15454126.94 5034944.148, 15454126.94 5037944.148))"
15464438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 2124, ""海西期"": 2713}",0.7107682276783134,0.0,0.5,0.5,0.4487688796874097,True,0,M02781,20,T024,"POLYGON ((15463126.94 5037944.148, 15466126.94 5037944.148, 15466126.94 5034944.148, 15463126.94 5034944.148, 15463126.94 5037944.148))"
15485438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 2467, ""海西期"": 3140}",0.7303130260454453,0.0,0.5,0.5,0.4556095591159059,True,0,M02788,55,T021,"POLYGON ((15484126.94 5037944.148, 15487126.94 5037944.148, 15487126.94 5034944.148, 15484126.94 5034944.148, 15484126.94 5037944.148))"
15488438.105,5036384.4325,2,喜山期|海西期,"{""喜山期"": 2516, ""海西期"": 3201}",0.6970619349946732,0.0,0.5,0.5,0.44397167724813563,True,0,M02789,55,T021,"POLYGON ((15487126.94 5037944.148, 15490126.94 5037944.148, 15490126.94 5034944.148, 15487126.94 5034944.148, 15487126.94 5037944.148))"
15371438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 606, ""海西期"": 823}",0.6848666092254014,0.0,0.5,0.5,0.4397033132288905,True,0,M02866,19,T023,"POLYGON ((15370126.94 5034944.148, 15373126.94 5034944.148, 15373126.94 5031944.148, 15370126.94 5031944.148, 15370126.94 5034944.148))"
15374438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 655, ""海西期"": 884}",0.7026696608945855,0.0,0.5,0.5,0.4459343813131049,True,0,M02867,19,T023,"POLYGON ((15373126.94 5034944.148, 15376126.94 5034944.148, 15376126.94 5031944.148, 15373126.94 5031944.148, 15373126.94 5034944.148))"
15383438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 802, ""海西期"": 1067}",0.7602474759518174,0.0,0.5,0.5,0.4660866165831361,True,0,M02870,25,T029,"POLYGON ((15382126.94 5034944.148, 15385126.94 5034944.148, 15385126.94 5031944.148, 15382126.94 5031944.148, 15382126.94 5034944.148))"
15401438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1096, ""海西期"": 1433}",0.7152493875103747,0.0,0.5,0.5,0.4503372856286311,True,0,M02876,17,T020,"POLYGON ((15400126.94 5034944.148, 15403126.94 5034944.148, 15403126.94 5031944.148, 15400126.94 5031944.148, 15400126.94 5034944.148))"
15404438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1145, ""海西期"": 1494}",0.7483519410601285,0.0,0.5,0.5,0.461923179371045,True,0,M02877,17,T020,"POLYGON ((15403126.94 5034944.148, 15406126.94 5034944.148, 15406126.94 5031944.148, 15403126.94 5031944.148, 15403126.94 5034944.148))"
15407438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1194, ""海西期"": 1555}",0.7697695793486813,0.0,0.5,1.0,0.5444193527720385,True,0,M02878,17,T020,"POLYGON ((15406126.94 5034944.148, 15409126.94 5034944.148, 15409126.94 5031944.148, 15406126.94 5031944.148, 15406126.94 5034944.148))"
15410438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1243, ""海西期"": 1616}",0.7715709360329732,0.0,0.5,1.0,0.5450498276115406,True,0,M02879,22,T026,"POLYGON ((15409126.94 5034944.148, 15412126.94 5034944.148, 15412126.94 5031944.148, 15409126.94 5031944.148, 15409126.94 5034944.148))"
15413438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1292, ""海西期"": 1677}",0.7598788132559,0.0,0.5,0.6666666666666666,0.49095758463956496,True,0,M02880,22,T026,"POLYGON ((15412126.94 5034944.148, 15415126.94 5034944.148, 15415126.94 5031944.148, 15412126.94 5031944.148, 15412126.94 5034944.148))"
15416438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1341, ""海西期"": 1738}",0.7550613723209703,0.0,0.5,0.6666666666666666,0.4892714803123395,True,0,M02881,22,T026,"POLYGON ((15415126.94 5034944.148, 15418126.94 5034944.148, 15418126.94 5031944.148, 15415126.94 5031944.148, 15415126.94 5034944.148))"
15419438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1390, ""海西期"": 1799}",0.7510480394611743,0.0,0.5,0.6666666666666666,0.48786681381141095,True,0,M02882,22,T026,"POLYGON ((15418126.94 5034944.148, 15421126.94 5034944.148, 15421126.94 5031944.148, 15418126.94 5031944.148, 15418126.94 5034944.148))"
15422438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1439, ""海西期"": 1860}",0.7437654540033647,0.0,0.5,0.6666666666666666,0.4853179089011776,True,0,M02883,21,T025,"POLYGON ((15421126.94 5034944.148, 15424126.94 5034944.148, 15424126.94 5031944.148, 15421126.94 5031944.148, 15421126.94 5034944.148))"
15425438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1488, ""海西期"": 1921}",0.740163332556374,0.0,0.5,0.6666666666666666,0.48405716639473084,True,0,M02884,21,T025,"POLYGON ((15424126.94 5034944.148, 15427126.94 5034944.148, 15427126.94 5031944.148, 15424126.94 5031944.148, 15424126.94 5034944.148))"
15428438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1537, ""海西期"": 1982}",0.7324747933422648,0.0,0.5,0.5,0.4563661776697927,True,0,M02885,21,T025,"POLYGON ((15427126.94 5034944.148, 15430126.94 5034944.148, 15430126.94 5031944.148, 15427126.94 5031944.148, 15427126.94 5034944.148))"
15431438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1586, ""海西期"": 2043}",0.7281188423366597,0.0,0.5,0.5,0.4548415948178309,True,0,M02886,21,T025,"POLYGON ((15430126.94 5034944.148, 15433126.94 5034944.148, 15433126.94 5031944.148, 15430126.94 5031944.148, 15430126.94 5034944.148))"
15434438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1635, ""海西期"": 2104}",0.7120368549285729,0.0,0.5,0.5,0.4492128992250005,True,0,M02887,24,T028,"POLYGON ((15433126.94 5034944.148, 15436126.94 5034944.148, 15436126.94 5031944.148, 15433126.94 5031944.148, 15433126.94 5034944.148))"
15437438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1684, ""海西期"": 2165}",0.6980101585683336,0.0,0.5,0.5,0.44430355549891676,True,0,M02888,24,T028,"POLYGON ((15436126.94 5034944.148, 15439126.94 5034944.148, 15439126.94 5031944.148, 15436126.94 5031944.148, 15436126.94 5034944.148))"
15440438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1733, ""海西期"": 2226}",0.6950398611938889,0.0,0.5,0.5,0.4432639514178611,True,0,M02889,18,T022,"POLYGON ((15439126.94 5034944.148, 15442126.94 5034944.148, 15442126.94 5031944.148, 15439126.94 5031944.148, 15439126.94 5034944.148))"
15443438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1782, ""海西期"": 2287}",0.6999336948332805,0.0,0.5,0.5,0.4449767931916482,True,0,M02890,18,T022,"POLYGON ((15442126.94 5034944.148, 15445126.94 5034944.148, 15445126.94 5031944.148, 15442126.94 5031944.148, 15442126.94 5034944.148))"
15446438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1831, ""海西期"": 2348}",0.7807602750376119,0.0,0.5,1.0,0.5482660962631641,True,0,M02891,18,T022,"POLYGON ((15445126.94 5034944.148, 15448126.94 5034944.148, 15448126.94 5031944.148, 15445126.94 5031944.148, 15445126.94 5034944.148))"
15449438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1880, ""海西期"": 2409}",0.684845822331799,0.0,0.5,0.5,0.43969603781612965,True,0,M02892,18,T022,"POLYGON ((15448126.94 5034944.148, 15451126.94 5034944.148, 15451126.94 5031944.148, 15448126.94 5031944.148, 15448126.94 5034944.148))"
15452438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1929, ""海西期"": 2470}",0.7003039591993917,0.0,0.5,0.5,0.44510638571978706,True,0,M02893,23,T027,"POLYGON ((15451126.94 5034944.148, 15454126.94 5034944.148, 15454126.94 5031944.148, 15451126.94 5031944.148, 15451126.94 5034944.148))"
15455438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 1978, ""海西期"": 2531}",0.7597859860224928,0.0,0.5,1.0,0.5409250951078725,True,0,M02894,23,T027,"POLYGON ((15454126.94 5034944.148, 15457126.94 5034944.148, 15457126.94 5031944.148, 15454126.94 5031944.148, 15454126.94 5034944.148))"
15458438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 2027, ""海西期"": 2592}",0.7226584004567446,0.0,0.5,0.5,0.4529304401598606,True,0,M02895,23,T027,"POLYGON ((15457126.94 5034944.148, 15460126.94 5034944.148, 15460126.94 5031944.148, 15457126.94 5031944.148, 15457126.94 5034944.148))"
15464438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 2125, ""海西期"": 2714}",0.7249547428687624,0.0,0.5,0.5,0.45373416000406686,True,0,M02897,20,T024,"POLYGON ((15463126.94 5034944.148, 15466126.94 5034944.148, 15466126.94 5031944.148, 15463126.94 5031944.148, 15463126.94 5034944.148))"
15485438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 2468, ""海西期"": 3141}",0.7542940678413773,0.0,0.5,1.0,0.539002923744482,True,0,M02904,55,T021,"POLYGON ((15484126.94 5034944.148, 15487126.94 5034944.148, 15487126.94 5031944.148, 15484126.94 5031944.148, 15484126.94 5034944.148))"
15488438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 2517, ""海西期"": 3202}",0.7090358820880248,0.0,0.5,0.5,0.4481625587308087,True,0,M02905,55,T021,"POLYGON ((15487126.94 5034944.148, 15490126.94 5034944.148, 15490126.94 5031944.148, 15487126.94 5031944.148, 15487126.94 5034944.148))"
15494438.105,5033384.4325,2,喜山期|海西期,"{""喜山期"": 2615, ""海西期"": 3324}",0.6870994071134251,0.0,0.5,0.5,0.4404847924896988,True,0,M02907,-1,,"POLYGON ((15493126.94 5034944.148, 15496126.94 5034944.148, 15496126.94 5031944.148, 15493126.94 5031944.148, 15493126.94 5034944.148))"
15371438.105,5030384.4325,2,喜山期|海西期,"{""喜山期"": 607, ""海西期"": 824}",0.6847863168022068,0.0,0.5,0.5,0.4396752108807724,True,0,M02982,19,T023,"POLYGON ((15370126.94 5031944.148, 15373126.94 5031944.148, 15373126.94 5028944.148, 15370126.94 5028944.148, 15370126.94 5031944.148))"
15374438.105,5030384.4325,2,喜山期|海西期,"{""喜山期"": 656, ""海西期"": 885}",0.6995746421585262,0.0,0.5,0.5,0.44485112475548416,True,0,M02983,19,T023,"POLYGON ((15373126.94 5031944.148, 15376126.94 5031944.148, 15376126.94 5028944.148, 15373126.94 5028944.148, 15373126.94 5031944.148))"
15383438.105,5030384.4325,2,喜山期|海西期,"{""喜山期"": 803, ""海西期"": 1068}",0.7629482400877754,0.0,0.5,0.5,0.4670318840307214,True,0,M02986,25,T029,"POLYGON ((15382126.94 5031944.148, 15385126.94 5031944.148, 15385126.94 5028944.148, 15382126.94 5028944.148, 15382126.94 5031944.148))"
15398438.105,5030384.4325,2,喜山期|海西期,"{""喜山期"": 1048, ""海西期"": 1373}",0.6877481183608407,0.0,0.5,0.5,0.4407118414262942,True,0,M02991,26,T030,"POLYGON ((15397126.94 5031944.148, 15400126.94 5031944.148, 15400126.94 5028944.148, 15397126.94 5028944.148, 15397126.94 5031944.148))"
15401438.105,5030384.4325,2,喜山期|海西期,"{""喜山期"": 1097, ""海西期"": 1434}",0.7355803273913358,0.0,0.5,0.5,0.4574531145869675,True,0,M02992,17,T020,"POLYGON ((15400126.94 5031944.148, 15403126.94 5031944.148, 15403126.94 5028944.148, 15400126.94 5028944.148, 15400126.94 5031944.148))"
15404438.105,5030384.4325,2,喜山期|海西期,"{""喜山期"": 1146, ""海西期"": 1495}",0.7639196182414119,0.0,0.5,1.0,0.5423718663844941,True,0,M02993,17,T020,"POLYGON ((15403126.94 5031944.148, 15406126.94 5031944.148, 15406126.94 5028944.148, 15403126.94 5028944.148, 15403126.94 5031944.148))"
15407438.105,5030384.4325,2,喜山期|海西期,"{""喜山期"": 1195, ""海西期"": 1556}",0.7770841285725327,0.0,0.5,1.0,0.5469794450003864,True,0,M02994,22,T026,"POLYGON ((15406126.94 5031944.148, 15409126.94 5031944.148, 15409126.94 5028944.148, 15406126.94 5028944.148, 15406126.94 5031944.148))"
15410438.105,5030384.4325,2,喜山期|海西期,"{""喜山期"": 1244, ""海西期"": 1617}",0.7787040438789985,0.0,0.5,1.0,0.5475464153576495,True,0,M02995,22,T026,"POLYGON ((15409126.94 5031944.148, 15412126.94 5031944.148, 15412126.94 5028944.148, 15409126.94 5028944.148, 15409126.94 5031944.148))"
15413438.105,5030384.4325,2,喜山期|海西期,"{""喜山期"": 1293, ""海西期"": 1678}",0.7737221183789466,0.0,0.5,1.0,0.5458027414326313,True,0,M02996,22,T026,"POLYGON ((15412126.94 5031944.148, 15415126.94 5031944.148, 15415126.94 5028944.148, 15412126.94 5028944.148, 15412126.94 5031944.148))"
