vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,1(NC/NB)Number of connected nodes per branch,2(NC/NL)Number of connected nodes per fault line,3(NB/NL)Number of branches per fault line,4(NC/A)Number of connected nodes per unit area,5(N_BA)Number of branch faults per unit area,6(N_LA)The number of fault lines per unit area
15335475.39,5007890.548,15338475.39,5007890.548,15338475.39,5004890.548,15335475.39,5004890.548,63515106.93,7.87E-09,7.87E-09,8783.388602,4391.694301,4391.694301,0,0,0,0.607319416,0.303659708,,6.91E-05,,6.91E-05,0.5,1,0.5,1,4391.694301,4391.694301,4391.694301,0,0,1,0,7.87E-09,31757553.47
15335475.39,5004890.548,15338475.39,5004890.548,15338475.39,5001890.548,15335475.39,5001890.548,63515106.93,1.57E-08,1.57E-08,6728.802907,3346.055703,3382.747204,0,0,0,0.712850702,0.356425351,,0.00010594,,0.00010594,1,2,1,2,3364.401453,3346.055703,3382.747204,0,0,1,0,1.57E-08,63515106.93
15335475.39,5001890.548,15338475.39,5001890.548,15338475.39,4998890.548,15335475.39,4998890.548,63515106.93,7.87E-09,7.87E-09,8296.056311,4148.028155,4148.028155,0,0,0,0.541796697,0.270898349,,6.53E-05,,6.53E-05,0.5,1,0.5,1,4148.028155,4148.028155,4148.028155,0,0,1,0,7.87E-09,31757553.47
15335475.39,4998890.548,15338475.39,4998890.548,15338475.39,4995890.548,15335475.39,4995890.548,63515106.93,7.87E-09,7.87E-09,5009.939286,2504.969643,2504.969643,0,0,0,0.197586786,0.098793393,,3.94E-05,,3.94E-05,0.5,1,0.5,1,2504.969643,2504.969643,2504.969643,0,0,1,0,7.87E-09,31757553.47
15335475.39,4995890.548,15338475.39,4995890.548,15338475.39,4992890.548,15335475.39,4992890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15335475.39,4992890.548,15338475.39,4992890.548,15338475.39,4989890.548,15335475.39,4989890.548,63515106.93,7.87E-09,7.87E-09,11969.16224,5984.581122,5984.581122,0,0,0,1.127769847,0.563884923,,9.42E-05,,9.42E-05,0.5,1,0.5,1,5984.581122,5984.581122,5984.581122,0,0,1,0,7.87E-09,31757553.47
15335475.39,4989890.548,15338475.39,4989890.548,15338475.39,4986890.548,15335475.39,4986890.548,63515106.93,7.87E-09,7.87E-09,13486.26423,6743.132116,6743.132116,0,0,0,1.431780026,0.715890013,,0.000106166,,0.000106166,0.5,1,0.5,1,6743.132116,6743.132116,6743.132116,0,0,1,0,7.87E-09,31757553.47
15335475.39,4986890.548,15338475.39,4986890.548,15338475.39,4983890.548,15335475.39,4983890.548,63515106.93,0,0,0,3038.457783,3038.457783,0,0,0,0,0.145354801,,4.78E-05,,4.78E-05,0,1,0,1,3038.457783,3038.457783,3038.457783,0,0,0,0,0,0
15335475.39,4983890.548,15338475.39,4983890.548,15338475.39,4980890.548,15335475.39,4980890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15335475.39,4980890.548,15338475.39,4980890.548,15338475.39,4977890.548,15335475.39,4977890.548,63515106.93,7.87E-09,7.87E-09,4311.018354,2155.509177,2155.509177,0,0,0,0.146302826,0.073151413,,3.39E-05,,3.39E-05,0.5,1,0.5,1,2155.509177,2155.509177,2155.509177,0,0,1,0,7.87E-09,31757553.47
15335475.39,4977890.548,15338475.39,4977890.548,15338475.39,4974890.548,15335475.39,4974890.548,63515106.93,7.87E-09,7.87E-09,4476.085806,2238.042903,2238.042903,0,0,0,0.157721093,0.078860546,,3.52E-05,,3.52E-05,0.5,1,0.5,1,2238.042903,2238.042903,2238.042903,0,0,1,0,7.87E-09,31757553.47
15335475.39,4974890.548,15338475.39,4974890.548,15338475.39,4971890.548,15335475.39,4971890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15335475.39,4971890.548,15338475.39,4971890.548,15338475.39,4968890.548,15335475.39,4968890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15335475.39,4968890.548,15338475.39,4968890.548,15338475.39,4965890.548,15335475.39,4965890.548,63515106.93,7.87E-09,7.87E-09,4247.765753,2123.882876,2123.882876,0,0,0,0.14204112,0.07102056,,3.34E-05,,3.34E-05,0.5,1,0.5,1,2123.882876,2123.882876,2123.882876,0,0,1,0,7.87E-09,31757553.47
15335475.39,4965890.548,15338475.39,4965890.548,15338475.39,4962890.548,15335475.39,4962890.548,63515106.93,7.87E-09,7.87E-09,6747.108703,3373.554352,3373.554352,0,0,0,0.358367309,0.179183654,,5.31E-05,,5.31E-05,0.5,1,0.5,1,3373.554352,3373.554352,3373.554352,0,0,1,0,7.87E-09,31757553.47
15335475.39,4962890.548,15338475.39,4962890.548,15338475.39,4959890.548,15335475.39,4959890.548,63515106.93,0,0,0,1784.261946,1784.261946,0,0,0,0,0.050123362,,2.81E-05,,2.81E-05,0,1,0,1,1784.261946,1784.261946,1784.261946,0,0,0,0,0,0
15335475.39,4959890.548,15338475.39,4959890.548,15338475.39,4956890.548,15335475.39,4956890.548,63515106.93,7.87E-09,7.87E-09,76.42919106,38.21459553,38.21459553,0,0,0,4.60E-05,2.30E-05,,6.02E-07,,6.02E-07,0.5,1,0.5,1,38.21459553,38.21459553,38.21459553,0,0,1,0,7.87E-09,31757553.47
15335475.39,4956890.548,15338475.39,4956890.548,15338475.39,4953890.548,15335475.39,4953890.548,63515106.93,7.87E-09,7.87E-09,6981.006296,3490.503148,3490.503148,0,0,0,0.383644547,0.191822274,,5.50E-05,,5.50E-05,0.5,1,0.5,1,3490.503148,3490.503148,3490.503148,0,0,1,0,7.87E-09,31757553.47
15335475.39,4953890.548,15338475.39,4953890.548,15338475.39,4950890.548,15335475.39,4950890.548,63515106.93,7.87E-09,7.87E-09,12993.20373,6496.601863,6496.601863,0,0,0,1.329001487,0.664500743,,0.000102284,,0.000102284,0.5,1,0.5,1,6496.601863,6496.601863,6496.601863,0,0,1,0,7.87E-09,31757553.47
15335475.39,4950890.548,15338475.39,4950890.548,15338475.39,4947890.548,15335475.39,4947890.548,63515106.93,0,0,0,8593.445309,8593.445309,0,0,0,0,1.162673037,,0.000135298,,0.000135298,0,1,0,1,8593.445309,8593.445309,8593.445309,0,0,0,0,0,0
15335475.39,4947890.548,15338475.39,4947890.548,15338475.39,4944890.548,15335475.39,4944890.548,63515106.93,0,0,0,6839.048293,6839.048293,0,0,0,0,0.736400894,,0.000107676,,0.000107676,0,1,0,1,6839.048293,6839.048293,6839.048293,0,0,0,0,0,0
15335475.39,4944890.548,15338475.39,4944890.548,15338475.39,4941890.548,15335475.39,4941890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5121890.548,15341475.39,5121890.548,15341475.39,5118890.548,15338475.39,5118890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5118890.548,15341475.39,5118890.548,15341475.39,5115890.548,15338475.39,5115890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5115890.548,15341475.39,5115890.548,15341475.39,5112890.548,15338475.39,5112890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5112890.548,15341475.39,5112890.548,15341475.39,5109890.548,15338475.39,5109890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5109890.548,15341475.39,5109890.548,15341475.39,5106890.548,15338475.39,5106890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5106890.548,15341475.39,5106890.548,15341475.39,5103890.548,15338475.39,5103890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5103890.548,15341475.39,5103890.548,15341475.39,5100890.548,15338475.39,5100890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5100890.548,15341475.39,5100890.548,15341475.39,5097890.548,15338475.39,5097890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5097890.548,15341475.39,5097890.548,15341475.39,5094890.548,15338475.39,5094890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5094890.548,15341475.39,5094890.548,15341475.39,5091890.548,15338475.39,5091890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5091890.548,15341475.39,5091890.548,15341475.39,5088890.548,15338475.39,5088890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5088890.548,15341475.39,5088890.548,15341475.39,5085890.548,15338475.39,5085890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5085890.548,15341475.39,5085890.548,15341475.39,5082890.548,15338475.39,5082890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5082890.548,15341475.39,5082890.548,15341475.39,5079890.548,15338475.39,5079890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5079890.548,15341475.39,5079890.548,15341475.39,5076890.548,15338475.39,5076890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5076890.548,15341475.39,5076890.548,15341475.39,5073890.548,15338475.39,5073890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5073890.548,15341475.39,5073890.548,15341475.39,5070890.548,15338475.39,5070890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5070890.548,15341475.39,5070890.548,15341475.39,5067890.548,15338475.39,5067890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5067890.548,15341475.39,5067890.548,15341475.39,5064890.548,15338475.39,5064890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5064890.548,15341475.39,5064890.548,15341475.39,5061890.548,15338475.39,5061890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5061890.548,15341475.39,5061890.548,15341475.39,5058890.548,15338475.39,5058890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5058890.548,15341475.39,5058890.548,15341475.39,5055890.548,15338475.39,5055890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5055890.548,15341475.39,5055890.548,15341475.39,5052890.548,15338475.39,5052890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5052890.548,15341475.39,5052890.548,15341475.39,5049890.548,15338475.39,5049890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5049890.548,15341475.39,5049890.548,15341475.39,5046890.548,15338475.39,5046890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5046890.548,15341475.39,5046890.548,15341475.39,5043890.548,15338475.39,5043890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5043890.548,15341475.39,5043890.548,15341475.39,5040890.548,15338475.39,5040890.548,63515106.93,3.94E-08,2.36E-08,4272.975195,121.3260922,6686.549352,1.2,1.333333333,1.57E-08,0.718660406,0.449162754,,0.000168187,,0.000168187,2.5,5,1.5,4,2670.609497,121.3260922,7397.177025,0.4,0.666666667,3.666666667,1,3.000000016,63515107.93
15338475.39,5040890.548,15341475.39,5040890.548,15341475.39,5037890.548,15338475.39,5037890.548,63515106.93,3.94E-08,2.36E-08,6251.156004,1539.617698,6901.833413,1.2,1.333333333,1.57E-08,1.538096733,0.961310458,,0.00024605,,0.00024605,2.5,5,1.5,4,3906.972502,1539.617698,8969.084861,0.4,0.666666667,3.666666667,1,3.000000016,63515107.93
15338475.39,5037890.548,15341475.39,5037890.548,15341475.39,5034890.548,15338475.39,5034890.548,63515106.93,3.94E-08,2.36E-08,3737.019799,785.2526622,4830.952329,1.2,1.333333333,1.57E-08,0.549684856,0.343553035,,0.000147092,,0.000147092,2.5,5,1.5,4,2335.637374,785.2526622,6022.528445,0.4,0.666666667,3.666666667,1,3.000000016,63515107.93
15338475.39,5034890.548,15341475.39,5034890.548,15341475.39,5031890.548,15338475.39,5031890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5031890.548,15341475.39,5031890.548,15341475.39,5028890.548,15338475.39,5028890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,5028890.548,15341475.39,5028890.548,15341475.39,5025890.548,15338475.39,5025890.548,63515106.93,7.87E-09,7.87E-09,1547.165956,773.5829779,773.5829779,0,0,0,0.018843726,0.009421863,,1.22E-05,,1.22E-05,0.5,1,0.5,1,773.5829779,773.5829779,773.5829779,0,0,1,0,7.87E-09,31757553.47
15338475.39,5025890.548,15341475.39,5025890.548,15341475.39,5022890.548,15338475.39,5022890.548,63515106.93,7.87E-09,7.87E-09,5920.399991,2960.199995,2960.199995,0,0,0,0.275927553,0.137963776,,4.66E-05,,4.66E-05,0.5,1,0.5,1,2960.199995,2960.199995,2960.199995,0,0,1,0,7.87E-09,31757553.47
15338475.39,5022890.548,15341475.39,5022890.548,15341475.39,5019890.548,15338475.39,5019890.548,63515106.93,1.57E-08,1.57E-08,3910.464996,1081.049521,2829.415475,0,0,0,0.24075747,0.120378735,,6.16E-05,,6.16E-05,1,2,1,2,1955.232498,1081.049521,2829.415475,0,0,1,0,1.57E-08,63515106.93
15338475.39,5019890.548,15341475.39,5019890.548,15341475.39,5016890.548,15338475.39,5016890.548,63515106.93,7.87E-09,7.87E-09,6106.588322,3053.294161,3053.294161,0,0,0,0.293555524,0.146777762,,4.81E-05,,4.81E-05,0.5,1,0.5,1,3053.294161,3053.294161,3053.294161,0,0,1,0,7.87E-09,31757553.47
15338475.39,5016890.548,15341475.39,5016890.548,15341475.39,5013890.548,15338475.39,5013890.548,63515106.93,1.57E-08,1.57E-08,5536.12063,2471.438325,3064.682305,0,0,0,0.482540818,0.241270409,,8.72E-05,,8.72E-05,1,2,1,2,2768.060315,2471.438325,3064.682305,0,0,1,0,1.57E-08,63515106.93
15338475.39,5013890.548,15341475.39,5013890.548,15341475.39,5010890.548,15338475.39,5010890.548,63515106.93,7.87E-09,7.87E-09,11168.14954,5584.074771,5584.074771,0,0,0,0.981873213,0.490936606,,8.79E-05,,8.79E-05,0.5,1,0.5,1,5584.074771,5584.074771,5584.074771,0,0,1,0,7.87E-09,31757553.47
15338475.39,5010890.548,15341475.39,5010890.548,15341475.39,5007890.548,15338475.39,5007890.548,63515106.93,1.57E-08,1.57E-08,11657.48853,5694.102981,5963.385548,0,0,0,2.139601826,1.069800913,,0.000183539,,0.000183539,1,2,1,2,5828.744264,5694.102981,5963.385548,0,0,1,0,1.57E-08,63515106.93
15338475.39,5007890.548,15341475.39,5007890.548,15341475.39,5004890.548,15338475.39,5004890.548,63515106.93,7.87E-09,7.87E-09,14744.93472,7372.46736,7372.46736,0,0,0,1.711506997,0.855753499,,0.000116074,,0.000116074,0.5,1,0.5,1,7372.46736,7372.46736,7372.46736,0,0,1,0,7.87E-09,31757553.47
15338475.39,5004890.548,15341475.39,5004890.548,15341475.39,5001890.548,15338475.39,5001890.548,63515106.93,1.57E-08,1.57E-08,13032.08375,6223.359608,6808.724142,0,0,0,2.673934046,1.336967023,,0.000205181,,0.000205181,1,2,1,2,6516.041875,6223.359608,6808.724142,0,0,1,0,1.57E-08,63515106.93
15338475.39,5001890.548,15341475.39,5001890.548,15341475.39,4998890.548,15338475.39,4998890.548,63515106.93,7.87E-09,7.87E-09,14346.05064,7173.025319,7173.025319,0,0,0,1.620159194,0.810079597,,0.000112934,,0.000112934,0.5,1,0.5,1,7173.025319,7173.025319,7173.025319,0,0,1,0,7.87E-09,31757553.47
15338475.39,4998890.548,15341475.39,4998890.548,15341475.39,4995890.548,15338475.39,4995890.548,63515106.93,7.87E-09,7.87E-09,11500.31928,5750.159639,5750.159639,0,0,0,1.041148712,0.520574356,,9.05E-05,,9.05E-05,0.5,1,0.5,1,5750.159639,5750.159639,5750.159639,0,0,1,0,7.87E-09,31757553.47
15338475.39,4995890.548,15341475.39,4995890.548,15341475.39,4992890.548,15338475.39,4992890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,4992890.548,15341475.39,4992890.548,15341475.39,4989890.548,15338475.39,4989890.548,63515106.93,0,0,0,7721.251691,7721.251691,0,0,0,0,0.938638547,,0.000121566,,0.000121566,0,1,0,1,7721.251691,7721.251691,7721.251691,0,0,0,0,0,0
15338475.39,4989890.548,15341475.39,4989890.548,15341475.39,4986890.548,15338475.39,4986890.548,63515106.93,0,0,0,8912.070183,8912.070183,0,0,0,0,1.250489825,,0.000140314,,0.000140314,0,1,0,1,8912.070183,8912.070183,8912.070183,0,0,0,0,0,0
15338475.39,4986890.548,15341475.39,4986890.548,15341475.39,4983890.548,15338475.39,4983890.548,63515106.93,0,0,0,5464.06672,5464.06672,0,0,0,0,0.470061794,,8.60E-05,,8.60E-05,0,1,0,1,5464.06672,5464.06672,5464.06672,0,0,0,0,0,0
15338475.39,4983890.548,15341475.39,4983890.548,15341475.39,4980890.548,15338475.39,4980890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,4980890.548,15341475.39,4980890.548,15341475.39,4977890.548,15338475.39,4977890.548,63515106.93,7.87E-09,7.87E-09,10682.18427,5341.092136,5341.092136,0,0,0,0.898282836,0.449141418,,8.41E-05,,8.41E-05,0.5,1,0.5,1,5341.092136,5341.092136,5341.092136,0,0,1,0,7.87E-09,31757553.47
15338475.39,4977890.548,15341475.39,4977890.548,15341475.39,4974890.548,15338475.39,4974890.548,63515106.93,7.87E-09,7.87E-09,10214.61488,5107.307439,5107.307439,0,0,0,0.82136646,0.41068323,,8.04E-05,,8.04E-05,0.5,1,0.5,1,5107.307439,5107.307439,5107.307439,0,0,1,0,7.87E-09,31757553.47
15338475.39,4974890.548,15341475.39,4974890.548,15341475.39,4971890.548,15338475.39,4971890.548,63515106.93,7.87E-09,7.87E-09,4060.950635,2030.475317,2030.475317,0,0,0,0.129822029,0.064911014,,3.20E-05,,3.20E-05,0.5,1,0.5,1,2030.475317,2030.475317,2030.475317,0,0,1,0,7.87E-09,31757553.47
15338475.39,4971890.548,15341475.39,4971890.548,15341475.39,4968890.548,15338475.39,4968890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,4968890.548,15341475.39,4968890.548,15341475.39,4965890.548,15338475.39,4965890.548,63515106.93,7.87E-09,7.87E-09,8187.239695,4093.619847,4093.619847,0,0,0,0.527676777,0.263838388,,6.45E-05,,6.45E-05,0.5,1,0.5,1,4093.619847,4093.619847,4093.619847,0,0,1,0,7.87E-09,31757553.47
15338475.39,4965890.548,15341475.39,4965890.548,15341475.39,4962890.548,15338475.39,4962890.548,63515106.93,7.87E-09,7.87E-09,12614.61219,6307.306093,6307.306093,0,0,0,1.252681829,0.626340914,,9.93E-05,,9.93E-05,0.5,1,0.5,1,6307.306093,6307.306093,6307.306093,0,0,1,0,7.87E-09,31757553.47
15338475.39,4962890.548,15341475.39,4962890.548,15341475.39,4959890.548,15338475.39,4959890.548,63515106.93,7.87E-09,7.87E-09,13890.04005,6945.020023,6945.020023,0,0,0,1.518797825,0.759398912,,0.000109344,,0.000109344,0.5,1,0.5,1,6945.020023,6945.020023,6945.020023,0,0,1,0,7.87E-09,31757553.47
15338475.39,4959890.548,15341475.39,4959890.548,15341475.39,4956890.548,15338475.39,4956890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338475.39,4956890.548,15341475.39,4956890.548,15341475.39,4953890.548,15338475.39,4953890.548,63515106.93,7.87E-09,7.87E-09,3485.67254,1742.83627,1742.83627,0,0,0,0.095645852,0.047822926,,2.74E-05,,2.74E-05,0.5,1,0.5,1,1742.83627,1742.83627,1742.83627,0,0,1,0,7.87E-09,31757553.47
15338475.39,4953890.548,15341475.39,4953890.548,15341475.39,4950890.548,15338475.39,4950890.548,63515106.93,7.87E-09,7.87E-09,13724.37026,6862.185128,6862.185128,0,0,0,1.482783766,0.741391883,,0.00010804,,0.00010804,0.5,1,0.5,1,6862.185128,6862.185128,6862.185128,0,0,1,0,7.87E-09,31757553.47
15338475.39,4950890.548,15341475.39,4950890.548,15341475.39,4947890.548,15338475.39,4947890.548,63515106.93,0,0,0,8766.275787,8766.275787,0,0,0,0,1.209910443,,0.000138019,,0.000138019,0,1,0,1,8766.275787,8766.275787,8766.275787,0,0,0,0,0,0
15338475.39,4947890.548,15341475.39,4947890.548,15341475.39,4944890.548,15338475.39,4944890.548,63515106.93,0,0,0,8932.053994,8932.053994,0,0,0,0,1.256104137,,0.000140629,,0.000140629,0,1,0,1,8932.053994,8932.053994,8932.053994,0,0,0,0,0,0
15338475.39,4944890.548,15341475.39,4944890.548,15341475.39,4941890.548,15338475.39,4941890.548,63515106.93,0,0,0,6155.990556,6155.990556,0,0,0,0,0.596648916,,9.69E-05,,9.69E-05,0,1,0,1,6155.990556,6155.990556,6155.990556,0,0,0,0,0,0
15341475.39,5121890.548,15344475.39,5121890.548,15344475.39,5118890.548,15341475.39,5118890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5118890.548,15344475.39,5118890.548,15344475.39,5115890.548,15341475.39,5115890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5115890.548,15344475.39,5115890.548,15344475.39,5112890.548,15341475.39,5112890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5112890.548,15344475.39,5112890.548,15344475.39,5109890.548,15341475.39,5109890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5109890.548,15344475.39,5109890.548,15344475.39,5106890.548,15341475.39,5106890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5106890.548,15344475.39,5106890.548,15344475.39,5103890.548,15341475.39,5103890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5103890.548,15344475.39,5103890.548,15344475.39,5100890.548,15341475.39,5100890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5100890.548,15344475.39,5100890.548,15344475.39,5097890.548,15341475.39,5097890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5097890.548,15344475.39,5097890.548,15344475.39,5094890.548,15341475.39,5094890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5094890.548,15344475.39,5094890.548,15344475.39,5091890.548,15341475.39,5091890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5091890.548,15344475.39,5091890.548,15344475.39,5088890.548,15341475.39,5088890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5088890.548,15344475.39,5088890.548,15344475.39,5085890.548,15341475.39,5085890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5085890.548,15344475.39,5085890.548,15344475.39,5082890.548,15341475.39,5082890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5082890.548,15344475.39,5082890.548,15344475.39,5079890.548,15341475.39,5079890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5079890.548,15344475.39,5079890.548,15344475.39,5076890.548,15341475.39,5076890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5076890.548,15344475.39,5076890.548,15344475.39,5073890.548,15341475.39,5073890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5073890.548,15344475.39,5073890.548,15344475.39,5070890.548,15341475.39,5070890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5070890.548,15344475.39,5070890.548,15344475.39,5067890.548,15341475.39,5067890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5067890.548,15344475.39,5067890.548,15344475.39,5064890.548,15341475.39,5064890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5064890.548,15344475.39,5064890.548,15344475.39,5061890.548,15341475.39,5061890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341475.39,5061890.548,15344475.39,5061890.548,15344475.39,5058890.548,15341475.39,5058890.548,63515106.93,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
